Index	Token	Language
15457	battles	Eng
15458	,	Punct
15459	esas	Spn
15460	épicas	Spn
15461	batallas	Spn
15462	letradas	Spn
15463	que	Spn
15464	te	Spn
15465	carcomieron	Spn
15466	,	Punct
15467	finalmente	Spn
15468	,	Punct
15469	por	Spn
15470	dentro	Spn
15471	.	Punct
15472	Esa	Spn
15473	rabia	Spn
15474	que	Spn
15475	te	Spn
15476	tragabas	Spn
15477	por	Spn
15478	lo	Spn
15479	general	Spn
15480	,	Punct
15481	only	Eng
15482	every	Eng
15483	so	Eng
15484	often	Eng
15485	letting	Eng
15486	just	Eng
15487	a	Eng
15488	flicker	Eng
15489	of	Eng
15490	it	Eng
15491	cloud	Eng
15492	your	Eng
15493	Robert	NamedEnt
15494	Goulet	NamedEnt
15495	,	Punct
15496	Harry	NamedEnt
15497	Belafonte	NamedEnt
15498	,	Punct
15499	Lucho	NamedEnt
15500	Gatica	NamedEnt
15501	surface	Eng
15502	,	Punct
15503	ignite	Eng
15504	and	Eng
15505	explode	Eng
15506	,	Punct
15507	en	Spn
15508	un	Spn
15509	perfectly	Eng
15510	timed	Eng
15511	and	Eng
15512	hurled	Eng
15513	sarcastic	Eng
15514	put	Eng
15515	down	Eng
15516	.	Punct
15517	To	Eng
15518	mami	Spn
15519	.	Punct
15520	And	Eng
15521	to	Eng
15522	us	Eng
15523	?	Punct
15524	Así	Spn
15525	dicen	Spn
15526	.	Punct
15527	Even	Eng
15528	to	Eng
15529	me	Eng
15530	?	Punct
15531	Yote	SpnNoSpace
15532	recuerdo	Spn
15533	como	Spn
15534	un	Spn
15535	expansive	Eng
15536	huraño	Spn
15537	.	Punct
15538	Ya	Spn
15539	sé	Spn
15540	,	Punct
15541	Daddy	NamedEnt
15542	.	Punct
15543	That’s	Eng
15544	an	Eng
15545	oxymoron	Eng
15546	.	Punct
15547	And	Eng
15548	so	Eng
15549	you	Eng
15550	were	Eng
15551	.	Punct
15552	Un	Spn
15553	cool-warm	Eng
15554	Libra	Eng
15555	.	Punct
15556	Un	Spn
15557	dulce	Spn
15558	melancólico	Spn
15559	en	Spn
15560	tu	Spn
15561	study	Eng
15562	en	Spn
15563	casa	Spn
15564	,	Punct
15565	shaking	Eng
15566	your	Eng
15567	head	Eng
15568	back	Eng
15569	and	Eng
15570	forth	Eng
15571	en	Spn
15572	ese	Spn
15573	gesto	Spn
15574	milenario	Spn
15575	,	Punct
15576	casi	Spn
15577	rabínico	Spn
15578	,	Punct
15579	about	Eng
15580	some	Eng
15581	historical	Eng
15582	injustice	Eng
15583	,	Punct
15584	alguna	Spn
15585	tragedia	Spn
15586	you	Eng
15587	felt	Eng
15588	as	Eng
15589	keenly	Eng
15590	on	Eng
15591	your	Eng
15592	own	Eng
15593	skin	Eng
15594	cual	Spn
15595	si	Spn
15596	te	Spn
15597	la	Spn
15598	hubieran	Spn
15599	perpetrado	Spn
15600	—	Punct
15601	tatuado	Spn
15602	—	Punct
15603	a	Spn
15604	ti	Spn
15605	.	Punct
15606	Daddy	NamedEnt
15607	,	Punct
15608	te	Spn
15609	reconozco	Spn
15610	en	Spn
15611	los	Spn
15612	versos	Spn
15613	de	Spn
15614	“	Punct
15615	Notes	Eng
15616	Toward	Eng
15617	a	Eng
15618	Supreme	Eng
15619	Fiction	Eng
15620	,	Punct
15621	"	Punct
15622	de	Spn
15623	Wallace	NamedEnt
15624	Stevens	NamedEnt
15625	,	Punct
15626	que	Spn
15627	recité	Spn
15628	full-	Eng
15629	and	Eng
15630	lowvoiced	Eng
15631	,	Punct
15632	dry-eyed	Eng
15633	,	Punct
15634	en	Spn
15635	tu	Spn
15636	yahrzeit	Yidd
15637	.	Punct
15638	Just	Eng
15639	days	Eng
15640	after	Eng
15641	my	Eng
15642	birthday	Eng
15643	.	Punct
15644	El	Spn
15645	25	Num
15646	de	Spn
15647	marzo	Spn
15648	,	Punct
15649	1990	Num
15650	fue	Spn
15651	.	Punct
15652	One	Eng
15653	year	Eng
15654	and	Eng
15655	two	Eng
15656	days	Eng
15657	after.MEMORY/	EngNoSpace
15658	He	Eng
15659	had	Eng
15660	to	Eng
15661	choose.But	EngNoSpace
15662	it	Eng
15663	was	Eng
15664	not	Eng
15665	a	Eng
15666	choice	Eng
15667	Between	Eng
15668	excluding	Eng
15669	things.It	EngNoSpace
15670	was	Eng
15671	not	Eng
15672	a	Eng
15673	choice	Eng
15674	Between	Eng
15675	but	Eng
15676	of.He	EngNoSpace
15677	chose	Eng
15678	to	Eng
15679	include	Eng
15680	the	Eng
15681	things	Eng
15682	That	Eng
15683	in	Eng
15684	each	Eng
15685	other	Eng
15686	are	Eng
15687	included	Eng
15688	the	Eng
15689	whole	Eng
15690	,	Punct
15691	The	Eng
15692	complicate	Eng
15693	the	Eng
15694	amassing	Eng
15695	harmony	Eng
15696	.	Punct
15697	Ese	Spn
15698	día	Spn
15699	te	Spn
15700	sentí	Spn
15701	—	Punct
15702	I	Eng
15703	conjured	Eng
15704	you	Eng
15705	—	Punct
15706	en	Spn
15707	esos	Spn
15708	reconfortantes	Spn
15709	,	Punct
15710	sencillos	Spn
15711	,	Punct
15712	casi	Spn
15713	parcos	Spn
15714	versos	Spn
15715	.	Punct
15716	Y	Spn
15717	dije	Spn
15718	,	Punct
15719	entonces	Spn
15720	,	Punct
15721	“	Punct
15722	Thus	Eng
15723	,	Punct
15724	my	Eng
15725	father	Eng
15726	was	Eng
15727	able	Eng
15728	to	Eng
15729	be	Eng
15730	,	Punct
15731	harmoniously	Eng
15732	,	Punct
15733	a	Eng
15734	boy	Eng
15735	from	Eng
15736	the	Eng
15737	Bronx	NamedEnt
15738	and	Eng
15739	a	Eng
15740	renowned	Eng
15741	Golden	NamedEnt
15742	Age	NamedEnt
15743	scholar	Eng
15744	,	Punct
15745	someone	Eng
15746	impassioned	Eng
15747	by	Eng
15748	Sephardic	Eng
15749	ballads	Eng
15750	,	Punct
15751	Cervantes	NamedEnt
15752	and	Eng
15753	Lope	NamedEnt
15754	de	NamedEnt
15755	Vega	NamedEnt
15756	,	Punct
15757	but	Eng
15758	also	Eng
15759	by	Eng
15760	Peter	NamedEnt
15761	Sellars	NamedEnt
15762	or	Eng
15763	The	NamedEnt
15764	Beatles	NamedEnt
15765	.	Punct
15766	"	Punct
15767	Concluí	Spn
15768	citando	Spn
15769	—	Punct
15770	y	Spn
15771	diciendo	Spn
15772	querer	Spn
15773	emular	Spn
15774	—	Punct
15775	otra	Spn
15776	de	Spn
15777	tus	Spn
15778	frases	Spn
15779	favoritas	Spn
15780	:	Punct
15781	“	Punct
15782	[	Punct
15783	La	Spn
15784	vida	Spn
15785	]	Punct
15786	es	Spn
15787	el	Spn
15788	arte	Spn
15789	de	Spn
15790	no	Spn
15791	renunciar	Spn
15792	a	Spn
15793	nada	Spn
15794	.	Punct
15795	"	Punct
15796	Don’t	Eng
15797	remember	Eng
15798	now	Eng
15799	who	Eng
15800	said	Eng
15801	that	Eng
15802	.	Punct
15803	Lope	NamedEnt
15804	?	Punct
15805	Cervantes	NamedEnt
15806	?	Punct
15807	Think	Eng
15808	so	Eng
15809	.	Punct
15810	Pero	Spn
15811	part	Eng
15812	of	Eng
15813	me	Eng
15814	never	Eng
15815	wanted	Eng
15816	to	Eng
15817	sip	Eng
15818	from	Eng
15819	the	Eng
15820	same	Eng
15821	cup	Eng
15822	que	Spn
15823	te	Spn
15824	nutrió	Spn
15825	a	Spn
15826	ti	Spn
15827	.	Punct
15828	I	Eng
15829	didn’t	Eng
15830	want	Eng
15831	—	Punct
15832	yet	Eng
15833	I	Eng
15834	was	Eng
15835	fatally	Eng
15836	drawn	Eng
15837	to	Eng
15838	—	Punct
15839	los	Spn
15840	clásicos	Spn
15841	.	Punct
15842	Hell	Eng
15843	,	Punct
15844	si	Spn
15845	no	Spn
15846	hubiera	Spn
15847	sido	Spn
15848	por	Spn
15849	Pizarnik	NamedEnt
15850	,	Punct
15851	habría	Spn
15852	hecho	Spn
15853	,	Punct
15854	casi	Spn
15855	seguro	Spn
15856	,	Punct
15857	una	Spn
15858	tesis	Spn
15859	sobre	Spn
15860	Cortázar	NamedEnt
15861	.	Punct
15862	O	Spn
15863	Quevedito	NamedEnt
15864	.	Punct
15865	Remember	Eng
15866	,	Punct
15867	Daddy	NamedEnt
15868	?	Punct
15869	I	Eng
15870	remember	Eng
15871	,	Punct
15872	now	Eng
15873	,	Punct
15874	clearly	Eng
15875	,	Punct
15876	you	Eng
15877	and	Eng
15878	I	Eng
15879	,	Punct
15880	escribiendo	Spn
15881	late	Eng
15882	late	Eng
15883	into	Eng
15884	the	Eng
15885	night	Eng
15886	,	Punct
15887	juntos	Spn
15888	,	Punct
15889	en	Spn
15890	tu	Spn
15891	casa	Spn
15892	en	Spn
15893	Santa	NamedEnt
15894	Cruz	NamedEnt
15895	,	Punct
15896	inspirados	Spn
15897	encendidos	Spn
15898	,	Punct
15899	hours	Eng
15900	and	Eng
15901	hours	Eng
15902	thinking	Eng
15903	about	Eng
15904	that	Eng
15905	one	Eng
15906	line	Eng
15907	:	Punct
15908	“	Punct
15909	polvo	Spn
15910	será	Spn
15911	,	Punct
15912	mas	Spn
15913	polvo	Spn
15914	enamorado	Spn
15915	.	Punct
15916	"	Punct
15917	What	Eng
15918	bullshit	Eng
15919	,	Punct
15920	Dad	NamedEnt
15921	.	Punct
15922	How	Eng
15923	could	Eng
15924	I	Eng
15925	have	Eng
15926	written	Eng
15927	,	Punct
15928	how	Eng
15929	could	Eng
15930	I	Eng
15931	have	Eng
15932	said	Eng
15933	that	Eng
15934	day	Eng
15935	,	Punct
15936	tan	Spn
15937	smugly	Eng
15938	,	Punct
15939	tan	Spn
15940	literarily	Eng
15941	,	Punct
15942	que	Spn
15943	you	Eng
15944	were	Eng
15945	able	Eng
15946	to	Eng
15947	be	Eng
15948	both	Eng
15949	—	Punct
15950	all	Eng
15951	—	Punct
15952	harmoniously	Eng
15953	?	Punct
15954	Cuando	Spn
15955	OB-vio	NonStSpn
15956	(	Punct
15957	pronunciación	Spn
15958	porteñísima	Spn
15959	)	Punct
15960	the	Eng
15961	trying	Eng
15962	,	Punct
15963	los	Spn
15964	choices	Eng
15965	gnawed	Eng
15966	at	Eng
15967	your	Eng
15968	insides	Eng
15969	all	Eng
15970	along	Eng
15971	?	Punct
15972	Desde	Spn
15973	tus	Spn
15974	26	Num
15975	años	Spn
15976	,	Punct
15977	desde	Spn
15978	la	Spn
15979	úlcera	Spn
15980	que	Spn
15981	te	Spn
15982	pegaste	Spn
15983	cuando	Spn
15984	tu	Spn
15985	mamá	Spn
15986	,	Punct
15987	La	NamedEnt
15988	Monte	NamedEnt
15989	(	Punct
15990	aka	Eng
15991	Grandma	NamedEnt
15992	Edna	NamedEnt
15993	Maslow	NamedEnt
15994	)	Punct
15995	quiso	Spn
15996	prevenir	Spn
15997	que	Spn
15998	te	Spn
15999	casaras	Spn
16000	con	Spn
16001	mami	Spn
16002	y	Spn
16003	te	Spn
16004	mudaras	Spn
16005	a	Spn
16006	Califas	NamedEnt
16007	from	Eng
16008	New	NamedEnt
16009	York	NamedEnt
16010	and	Eng
16011	some	Eng
16012	doctor	Eng
16013	or	Eng
16014	shrink	Eng
16015	,	Punct
16016	qué	Spn
16017	sé	Spn
16018	sho	NonStSpn
16019	,	Punct
16020	te	Spn
16021	aconsejó	Spn
16022	,	Punct
16023	well	Eng
16024	sonny	Eng
16025	boy	Eng
16026	,	Punct
16027	it’s	Eng
16028	your	Eng
16029	mother	Eng
16030	or	Eng
16031	your	Eng
16032	wife	Eng
16033	:	Punct
16034	you	Eng
16035	pick	Eng
16036	.	Punct
16037	And	Eng
16038	you	Eng
16039	did	Eng
16040	,	Punct
16041	you	Eng
16042	did	Eng
16043	.	Punct
16044	But	Eng
16045	at	Eng
16046	what	Eng
16047	price	Eng
16048	?	Punct
16049	Daddy	NamedEnt
16050	.	Punct
16051	Just	Eng
16052	like	Eng
16053	el	NamedEnt
16054	Caballero	NamedEnt
16055	de	Spn
16056	la	Spn
16057	Triste	NamedEnt
16058	Figura	NamedEnt
16059	,	Punct
16060	the	Eng
16061	study	Eng
16062	of	Eng
16063	whom	Eng
16064	made	Eng
16065	you	Eng
16066	famous	Eng
16067	,	Punct
16068	eras	Spn
16069	solitario	Spn
16070	even	Eng
16071	en	Spn
16072	toda	Spn
16073	tu	Spn
16074	solidaridad	Spn
16075	humana	Spn
16076	.	Punct
16077	En	Spn
16078	realidad	Spn
16079	,	Punct
16080	un	Spn
16081	fantasioso	Spn
16082	.	Punct
16083	Incluso	Spn
16084	algo	Spn
16085	mesiánico	Spn
16086	.	Punct
16087	Try	Eng
16088	as	Eng
16089	I	Eng
16090	might	Eng
16091	,	Punct
16092	no	Spn
16093	puedo	Spn
16094	recordarte	Spn
16095	mean	Eng
16096	.	Punct
16097	I	Eng
16098	try	Eng
16099	to	Eng
16100	conjure	Eng
16101	you	Eng
16102	stern	Eng
16103	,	Punct
16104	and	Eng
16105	instead	Eng
16106	I	Eng
16107	hear	Eng
16108	you	Eng
16109	snort	Eng
16110	with	Eng
16111	laughter	Eng
16112	sobre	Spn
16113	los	Spn
16114	ridículos	Spn
16115	,	Punct
16116	amateurish	Eng
16117	“	Punct
16118	professional	Eng
16119	"	Punct
16120	musicians	Eng
16121	—	Punct
16122	esos	Spn
16123	Musicians	NamedEnt
16124	of	NamedEnt
16125	Brementown	NamedEnt
16126	:	Punct
16127	todos	Spn
16128	off-key	Eng
16129	,	Punct
16130	mal	Spn
16131	vestidos	Spn
16132	y	Spn
16133	hasta	Spn
16134	inhabiting	Eng
16135	an	Eng
16136	ill-concealed	Eng
16137	,	Punct
16138	unsavory	Eng
16139	bordering-on-incestuous	Eng
16140	relationship	Eng
16141	,	Punct
16142	la	Spn
16143	madre-hijo	Spn
16144	team	Eng
16145	on	Eng
16146	the	Eng
16147	piano	Eng
16148	,	Punct
16149	te	Spn
16150	acuerdas	Spn
16151	?	Punct
16152	—	Punct
16153	en	Spn
16154	ese	Spn
16155	unforgettable	Eng
16156	Sofía	NamedEnt
16157	Noel	NamedEnt
16158	concert	Eng
16159	en	Spn
16160	Madrid	NamedEnt
16161	en	Spn
16162	1979	Num
16163	Yeah	Eng
16164	,	Punct
16165	fuimos	Spn
16166	con	Spn
16167	Selma	NamedEnt
16168	.	Punct
16169	En	Spn
16170	el	Spn
16171	Centro	NamedEnt
16172	Cultural	NamedEnt
16173	de	Spn
16174	la	Spn
16175	Villa	NamedEnt
16176	,	Punct
16177	en	Spn
16178	Colón	NamedEnt
16179	.	Punct
16180	O	Spn
16181	te	Spn
16182	veo	Spn
16183	casi	Spn
16184	llorando	Spn
16185	,	Punct
16186	crooning	Eng
16187	along	Eng
16188	with	Eng
16189	James	NamedEnt
16190	Taylor’s	NamedEnt
16191	first	Eng
16192	album	Eng
16193	:	Punct
16194	“	Punct
16195	Suzanne	NamedEnt
16196	,	Punct
16197	the	Eng
16198	plans	Eng
16199	you	Eng
16200	made	Eng
16201	,	Punct
16202	put	Eng
16203	an	Eng
16204	end	Eng
16205	to	Eng
16206	you	Eng
16207	.	Punct
16208	.	Punct
16209	.	Punct
16210	.	Punct
16211	"	Punct
16212	Intento	Spn
16213	recordar	Spn
16214	tu	Spn
16215	legendario	Spn
16216	temper	Eng
16217	,	Punct
16218	and	Eng
16219	instead	Eng
16220	te	Spn
16221	veo	Spn
16222	sneaking	NamedEnt
16223	me	NamedEnt
16224	,	Punct
16225	at	Eng
16226	age	Eng
16227	12	Num
16228	,	Punct
16229	into	Eng
16230	the	Eng
16231	drive-in	Eng
16232	para	Spn
16233	ver	Spn
16234	“	Punct
16235	Midnight	NamedEnt
16236	Cowboy	NamedEnt
16237	"	Punct
16238	on	Eng
16239	a	Eng
16240	re-run	Eng
16241	.	Punct
16242	What	Eng
16243	is	Eng
16244	it	Eng
16245	about	Eng
16246	memory	Eng
16247	?	Punct
16248	¿Qué	Spn
16249	es	Spn
16250	lo	Spn
16251	que	Spn
16252	hace	Spn
16253	que	Spn
16254	Laura	NamedEnt
16255	te	Spn
16256	recuerde	Spn
16257	tan	Spn
16258	(	Punct
16259	auto	Spn
16260	)	Punct
16261	exigente	Spn
16262	,	Punct
16263	tan	Spn
16264	distante	Spn
16265	?	Punct
16266	Y	Spn
16267	que	Spn
16268	yo	Spn
16269	,	Punct
16270	en	Spn
16271	cambio	Spn
16272	,	Punct
16273	vea	Spn
16274	una	Spn
16275	jumble	Eng
16276	de	Spn
16277	imágenes	Spn
16278	solapadas	Spn
16279	en	Spn
16280	el	Spn
16281	tiempo	Spn
16282	y	Spn
16283	el	Spn
16284	espacio	Spn
16285	,	Punct
16286	pero	Spn
16287	en	Spn
16288	casi	Spn
16289	todas	Spn
16290	—	Punct
16291	even	Eng
16292	when	Eng
16293	that	Eng
16294	little	Eng
16295	muscle	Eng
16296	at	Eng
16297	the	Eng
16298	side	Eng
16299	of	Eng
16300	your	Eng
16301	jaw	Eng
16302	is	Eng
16303	twitching	Eng
16304	—	Punct
16305	casi	Spn
16306	siempre	Spn
16307	you	Eng
16308	end	Eng
16309	up	Eng
16310	collapsing	Eng
16311	into	Eng
16312	a	Eng
16313	snort	Eng
16314	of	Eng
16315	laughter	Eng
16316	?	Punct
16317	Qué	Spn
16318	es	Spn
16319	lo	Spn
16320	que	Spn
16321	me	Spn
16322	permite	Spn
16323	(	Punct
16324	me	Spn
16325	obliga	Spn
16326	)	Punct
16327	creer	Spn
16328	fervientemente	Spn
16329	que	Spn
16330	esa	Spn
16331	crueldad	Spn
16332	tuya	Spn
16333	was	Eng
16334	a	Eng
16335	self-defense	Eng
16336	mechanism	Eng
16337	?	Punct
16338	El	Spn
16339	modo	Spn
16340	de	Spn
16341	resguardarse	Spn
16342	,	Punct
16343	de	Spn
16344	escudarse	Spn
16345	de	Spn
16346	un	Spn
16347	hombre	Spn
16348	,	Punct
16349	de	Spn
16350	un	Spn
16351	working-class	Eng
16352	,	Punct
16353	Bronx	NamedEnt
16354	Jew-boy	Eng
16355	who	Eng
16356	grew	Eng
16357	up	Eng
16358	to	Eng
16359	be	Eng
16360	famous	Eng
16361	and	Eng
16362	handsome	Eng
16363	and	Eng
16364	suave	Eng
16365	and	Eng
16366	world-traveled	Eng
16367	and	Eng
16368	elegant	Eng
16369	(	Punct
16370	and	Eng
16371	who	Eng
16372	even	Eng
16373	taught	Eng
16374	me	Eng
16375	to	Eng
16376	waltz	Eng
16377	)	Punct
16378	pero	Spn
16379	who	Eng
16380	never	Eng
16381	outgrew	Eng
16382	laMEMORY/	MixedNoSpace
16383	inseguridad	Spn
16384	de	Spn
16385	haber	Spn
16386	sido	Spn
16387	short	Eng
16388	,	Punct
16389	miope	Spn
16390	,	Punct
16391	poor	Eng
16392	,	Punct
16393	hijo	Spn
16394	de	Spn
16395	una	Spn
16396	inmigrante	Spn
16397	rusa	Spn
16398	judía	Spn
16399	y	Spn
16400	de	Spn
16401	un	Spn
16402	inmigrante	Spn
16403	rumano	Spn
16404	judío	Spn
16405	under	Eng
16406	(	Punct
16407	and	Eng
16408	later	Eng
16409	directamente	Spn
16410	)	Punct
16411	unemployed	Eng
16412	,	Punct
16413	y	Spn
16414	encima	Spn
16415	divorciados	Spn
16416	.	Punct
16417	Ese	Spn
16418	Yossie	NamedEnt
16419	,	Punct
16420	the	Eng
16421	smallest	Eng
16422	boy	Eng
16423	en	Spn
16424	la	Spn
16425	Bronx	NamedEnt
16426	ganga	Spn
16427	,	Punct
16428	the	Eng
16429	one	Eng
16430	they	Eng
16431	used	Eng
16432	as	Eng
16433	mensajero	Spn
16434	because	Eng
16435	he	Eng
16436	was	Eng
16437	the	Eng
16438	littlest	Eng
16439	,	Punct
16440	el	Spn
16441	que	Spn
16442	corría	Spn
16443	más	Spn
16444	rápido	Spn
16445	cuz	NonStEng
16446	he	Eng
16447	was	Eng
16448	the	Eng
16449	scaredest	NonStEng
16450	.	Punct
16451	Ese	Spn
16452	boy	Eng
16453	was	Eng
16454	always	Eng
16455	inside	Eng
16456	you	Eng
16457	,	Punct
16458	Dad	NamedEnt
16459	.	Punct
16460	Yossie	NamedEnt
16461	.	Punct
16462	You	Eng
16463	never	Eng
16464	outgrew	Eng
16465	him	Eng
16466	.	Punct
16467	You	Eng
16468	never	Eng
16469	outran	Eng
16470	him	Eng
16471	del	Spn
16472	todo	Spn
16473	.	Punct
16474	El	Spn
16475	hizo	Spn
16476	que	Spn
16477	practically	Eng
16478	on	Eng
16479	your	Eng
16480	deathbed	Eng
16481	me	Spn
16482	insistieras	Spn
16483	,	Punct
16484	me	Spn
16485	recordaras	Spn
16486	,	Punct
16487	“	Punct
16488	Sukie	NamedEnt
16489	,	Punct
16490	you	Eng
16491	know	Eng
16492	,	Punct
16493	remember	Eng
16494	:	Punct
16495	tengo	Spn
16496	over	Eng
16497	300	Num
16498	items	Eng
16499	on	Eng
16500	my	Eng
16501	C.V.	Eng
16502	"	Punct
16503	I	Eng
16504	know	Eng
16505	you	Eng
16506	did	Eng
16507	,	Punct
16508	Daddy	NamedEnt
16509	.	Punct
16510	Y	Spn
16511	ese	Spn
16512	knowledge	Eng
16513	pierced	Eng
16514	me	Eng
16515	,	Punct
16516	wounded	Eng
16517	me	Eng
16518	,	Punct
16519	fucked	Eng
16520	me	Eng
16521	up	Eng
16522	for	Eng
16523	years	Eng
16524	,	Punct
16525	even	Eng
16526	warpedme	Eng
16527	,	Punct
16528	diría	Spn
16529	.	Punct
16530	Cursed	Eng
16531	me	Eng
16532	con	Spn
16533	la	Spn
16534	misma	Spn
16535	jodida	Spn
16536	inseguridad	Spn
16537	and	Eng
16538	need	Eng
16539	for	Eng
16540	approval	Eng
16541	from	Eng
16542	others	Eng
16543	you	Eng
16544	took	Eng
16545	with	Eng
16546	you	Eng
16547	to	Eng
16548	your	Eng
16549	grave	Eng
16550	.	Punct
16551	Yo	Spn
16552	he	Spn
16553	aprendido	Spn
16554	a	Spn
16555	echarle	Spn
16556	la	Spn
16557	culpa	Spn
16558	al	Spn
16559	Saturn	NamedEnt
16560	in	Eng
16561	the	Eng
16562	twelfth	Eng
16563	House	Eng
16564	,	Punct
16565	Sun	Eng
16566	in	Eng
16567	Aries	NamedEnt
16568	,	Punct
16569	en	Spn
16570	la	Spn
16571	cuarta	Spn
16572	.	Punct
16573	Pero	Spn
16574	it’s	Eng
16575	you	Eng
16576	,	Punct
16577	Daddy	NamedEnt
16578	.	Punct
16579	I’m	Eng
16580	always	Eng
16581	looking	Eng
16582	over	Eng
16583	my	Eng
16584	shoulder	Eng
16585	pa	NonStSpn
16586	’	Punct
16587	ver	Spn
16588	dónde	Spn
16589	estás	Spn
16590	.	Punct
16591	Are	Eng
16592	you	Eng
16593	watching	Eng
16594	me	Eng
16595	?	Punct
16596	Do	Eng
16597	you	Eng
16598	like	Eng
16599	what	Eng
16600	you	Eng
16601	see	Eng
16602	?	Punct
16603	Do	Eng
16604	you	Eng
16605	?	Punct
16606	Ah	Spn
16607	,	Punct
16608	why	Eng
16609	did	Eng
16610	I	Eng
16611	ever	Eng
16612	have	Eng
16613	to	Eng
16614	become	Eng
16615	a	Eng
16616	writer	Eng
16617	?	Punct
16618	Pero	Spn
16619	so	Eng
16620	much	Eng
16621	of	Eng
16622	you	Eng
16623	in	Eng
16624	me	Eng
16625	,	Punct
16626	qué	Spn
16627	más	Spn
16628	podría	Spn
16629	haber	Spn
16630	hecho	Spn
16631	?	Punct
16632	What	Eng
16633	else	Eng
16634	could	Eng
16635	I	Eng
16636	ever	Eng
16637	do	Eng
16638	?	Punct
16639	Is	Eng
16640	it	Eng
16641	a	Eng
16642	Jewish	Eng
16643	thing	Eng
16644	,	Punct
16645	esta	Spn
16646	never-satisfaction	Mixed
16647	?	Punct
16648	An	Eng
16649	oldest	Eng
16650	child	Eng
16651	thing	Eng
16652	?	Punct
16653	¿Sólo	Spn
16654	un	Spn
16655	modo	Spn
16656	de	Spn
16657	ser	Spn
16658	melancólico	Spn
16659	,	Punct
16660	compartido	Spn
16661	entrañablemente	Spn
16662	?	Punct
16663	Nunca	Spn
16664	sabré	Spn
16665	,	Punct
16666	and	Eng
16667	I	Eng
16668	can’t	Eng
16669	ask	Eng
16670	you	Eng
16671	.	Punct
16672	Pero	Spn
16673	I	Eng
16674	do	Eng
16675	ask	Eng
16676	you	Eng
16677	,	Punct
16678	almost	Eng
16679	every	Eng
16680	day	Eng
16681	.	Punct
16682	Ay	Spn
16683	Daddy	NamedEnt
16684	,	Punct
16685	por	Spn
16686	qué	Spn
16687	esta	Spn
16688	mi	Spn
16689	urgencia	Spn
16690	de	Spn
16691	ti	Spn
16692	?	Punct
16693	Quién	Spn
16694	me	Spn
16695	definiría	Spn
16696	como	Spn
16697	sick	Eng
16698	,	Punct
16699	a	Spn
16700	veces	Spn
16701	(	Punct
16702	me	Spn
16703	)	Punct
16704	pregunto	Spn
16705	,	Punct
16706	por	Spn
16707	hablarte	Spn
16708	,	Punct
16709	buscarte	Spn
16710	todos	Spn
16711	los	Spn
16712	días	Spn
16713	without	Eng
16714	fail	Eng
16715	?	Punct
16716	When	Eng
16717	will	Eng
16718	you	Eng
16719	leave	Eng
16720	me	Eng
16721	alone	Eng
16722	?	Punct
16723	¿Por	Spn
16724	qué	Spn
16725	me	Spn
16726	dejaste	Spn
16727	?	Punct
16728	VII	Num
16729	Tecolote	NamedEnt
16730	Crónica	Spn
16731	14	Num
16732	agosto	Spn
16733	2003	Num
16734	Oaxaca	NamedEnt
16735	,	Punct
16736	México	NamedEnt
16737	Para	Spn
16738	June	NamedEnt
16739	A.	NamedEnt
16740	Chávez	NamedEnt
16741	Silverman	NamedEnt
16742	,	Punct
16743	in	Eng
16744	memoriam	Eng
16745	Mom	NamedEnt
16746	,	Punct
16747	el	Spn
16748	día	Spn
16749	que	Spn
16750	descansaste	Spn
16751	it	Eng
16752	rained	Eng
16753	here	Eng
16754	en	Eng
16755	México	NamedEnt
16756	.	Punct
16757	En	Spn
16758	Oaxaca	NamedEnt
16759	,	Punct
16760	to	Eng
16761	be	Eng
16762	precise	Eng
16763	.	Punct
16764	No	Spn
16765	precisamente	Spn
16766	el	Spn
16767	México	NamedEnt
16768	that	Eng
16769	you	Eng
16770	knew	Eng
16771	—	Punct
16772	creo	Spn
16773	que	Spn
16774	nunca	Spn
16775	estuviste	Spn
16776	this	Eng
16777	far	Eng
16778	south	Eng
16779	—	Punct
16780	pero	Eng
16781	it	Eng
16782	may	Eng
16783	as	Eng
16784	well	Eng
16785	have	Eng
16786	been	Eng
16787	.	Punct
16788	Because	Eng
16789	,	Punct
16790	la	Spn
16791	última	Spn
16792	vez	Spn
16793	que	Spn
16794	volví	Spn
16795	a	Spn
16796	Guadalajara	NamedEnt
16797	,	Punct
16798	in	Eng
16799	1997	Num
16800	,	Punct
16801	para	Spn
16802	celebrar	Spn
16803	mi	Spn
16804	ternura	Spn
16805	,	Punct
16806	as	Eng
16807	I	Eng
16808	call	Eng
16809	it	Eng
16810	(	Punct
16811	such	Eng
16812	a	Eng
16813	more	Eng
16814	gorgeous	Eng
16815	word	Eng
16816	for	Eng
16817	the	Eng
16818	thing	Eng
16819	than	Eng
16820	the	Eng
16821	real	Eng
16822	word	Eng
16823	for	Eng
16824	“	Punct
16825	tenure	Eng
16826	,	Punct
16827	"	Punct
16828	la	Spn
16829	permanencia	Spn
16830	.	Punct
16831	No	Eng
16832	,	Punct
16833	I	Eng
16834	refuse	Eng
16835	the	Eng
16836	“	Punct
16837	real	Eng
16838	"	Punct
16839	translation	Eng
16840	.	Punct
16841	I	Eng
16842	prefer	Eng
16843	la	Spn
16844	ternura	Spn
16845	.	Punct
16846	Tenderness	Eng
16847	)	Punct
16848	.	Punct
16849	—	Punct
16850	I	Eng
